item_id,category,split,source_file,page,question,reference_answer,keywords,retrieved_sources,retrieved_preview,rag_answer,vanilla_answer,mrr,ndcg,coverage,rag_accuracy,rag_completeness,rag_relevance,rag_faithfulness,rag_is_hallucination,vanilla_accuracy,vanilla_completeness,vanilla_relevance,vanilla_faithfulness,vanilla_is_hallucination,error
119,relationship,,,,¿Qué tres piezas del POSEI suele mezclar el agricultor?,"Medidas de apoyo a la producción local, REA y desarrollo rural / PAC general.",producción local | REA | desarrollo rural,knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/asesor-canarias/cultivos/platanera.md | knowledge-base/asesor-canarias/00_indice.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/cultivos/papaya.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md,"# Rol del asesor agrario en Canarias Este corpus está pensado para que el asistente actúe como **asesor de campo** de un agricultor canario: ayudas, sanidad vegetal, manejo y productos autorizados. No sustituye al técnico de la organización || # POSEI Canarias: marco para el agricultor El POSEI (Programa de Opciones Específicas por el Alejamiento y la Insularidad) adapta la PAC a las regiones ultraperiféricas. Canarias lo comparte, a nivel europeo, con los departamentos franceses || # Preguntas frecuentes del agricultor canario Preguntas reales y la respuesta corta que el asistente debe ampliar con el capítulo citado. Si el contexto no trae la cifra, dilo. ## Ayudas **¿Qué POSEI me toca si tengo plátanos?** Medida II, ","Medidas de apoyo a la producción local, REA y desarrollo rural / PAC general.","No tengo información específica sobre el POSEI en el contexto de la agricultura canaria. Sin embargo, puedo decirte que el POSEI (Poderoso Sistema de Energía Invernadero) es un sistema de energía invernadero diseñado para proporcionar energía y agua a los cultivos en invernaderos.

Si me das más contexto o información sobre qué tipo de agricultura canaria se refiere, puedo intentar ayudarte mejor.",0.5000,0.8882,1.0000,5.0,4.0,5.0,5.0,False,2.0,3.0,4.0,5.0,True,
120,relationship,,,,¿Qué acciones POSEI están suprimidas?,"Las acciones I.2, III.3, III.8 y III.9 están suprimidas.",I.2 | III.3 | III.8 | III.9,knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/03_posei_medidas.md | knowledge-base/compañia/resumen.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/cultivos/vid.md | knowledge-base/empleados/Alicia Lancaster.md,"a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || # Preguntas frecuentes del agricultor canario Preguntas reales y la respuesta corta que el asistente debe ampliar con el capítulo citado. Si el contexto no trae la cifra, dilo. ## Ayudas **¿Qué POSEI me toca si tengo plátanos?** Medida II,  || de 12 de marzo de 1987). - «¿Qué ayuda me corresponde?»: identificar medida POSEI (I vegetal, II plátano IGP, III animal) y la convocatoria del año. El pago suele ir por OPP o sede electrónica. - «¿Cómo lo apunto?»: REAC (registro de la exp","Según el contexto proporcionado, las acciones POSEI que están suprimidas son:

- Acción I.2
- Acción III.3
- Acción III.8
- Acción III.9","Hasta mi fecha de conocimiento (diciembre del 2023), no tengo información específica sobre las acciones que Poseidá (Poseidonía) o POSEI en general, estén suprimidas. Sin embargo, puedo decirte que la Poseidá es una isla en el archipiélago de Gran Canaria, España.

La isla de la Poseidá es conocida por su rica historia y cultura, así como por sus paisajes naturales únicos. La isla tiene un patrimonio cultural importante, incluyendo ruinas arqueológicas, monumentos históricos y una rica tradición artesanal.

Si estás buscando información sobre acciones o actividades específicas que se supongan estar suprimidas en la isla de la Poseidá, no tengo información disponible. Si tienes alguna otra pregunta relacionada con la agricultura canaria o cualquier otro tema, estaré encantado de ayudarte.",1.0000,1.5615,1.0000,5.0,5.0,5.0,5.0,False,5.0,3.0,2.0,1.0,False,
121,spanning,,,,¿Qué salario tiene el director técnico de campo asociado a FitoLLM?,"Alejandro Castro, director técnico asociado a FitoLLM, cobra 42.000 €.",Alejandro Castro | 42.000 | FitoLLM,knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/00_indice.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/productos/Poseillm.md | knowledge-base/compañia/cultura.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md,"# Rol del asesor agrario en Canarias Este corpus está pensado para que el asistente actúe como **asesor de campo** de un agricultor canario: ayudas, sanidad vegetal, manejo y productos autorizados. No sustituye al técnico de la organización || a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || # Corpus de asesoría agraria canaria (AgroPS) Este corpus está pensado para que el asistente actúe como **asesor de campo**: ayudas POSEI, sanidad vegetal, GIP y productos MAPA. No sustituye al técnico de la OPP ni a Sanidad Vegetal. ## Cóm",No consta.,"No tengo información específica sobre el salario del director técnico de campo asociado a FitoLLM. La información salarial de los empleados, incluyendo al director técnico de campo, no es comúnmente divulgada públicamente y puede variar según la fuente y la disponibilidad de datos.

Si necesitas información sobre el equipo, el estilo de juego o las estadísticas del FitoLLM, estaré encantado de ayudarte.",0.2500,0.6063,1.0000,5.0,4.0,3.0,2.0,False,5.0,1.0,2.0,3.0,False,
122,spanning,,,,¿Qué salario tiene el director de logística asociado a PoseiLLM?,"Alejandro Toledo, asociado a PoseiLLM, cobra 50.000 €.",Alejandro Toledo | 50.000 | PoseiLLM,knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/00_indice.md | knowledge-base/empleados/Alicia Lancaster.md | knowledge-base/asesor-canarias/12_cadena_frio.md,"a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || # Rol del asesor agrario en Canarias Este corpus está pensado para que el asistente actúe como **asesor de campo** de un agricultor canario: ayudas, sanidad vegetal, manejo y productos autorizados. No sustituye al técnico de la organización || # Alejandro Toledo ## Resumen - **Fecha de nacimiento:** 3 de mayo de 1985 - **Puesto:** Director de Logística y Comercio Exterior - **Ubicación:** Santa Cruz de Tenerife, Islas Canarias - **Salario actual:** 50.000 € - **Metadatos sugerido",El director de logística asociado a PoseiLLM tiene un salario actual de 50.000 €.,"No tengo información sobre un director de logística asociado a PoseiLLM. Mi conocimiento se basa en datos disponibles hasta diciembre de 2023 y no tengo acceso a información actualizada o específica sobre personas o empresas que no son ampliamente conocidas. Si tienes alguna otra pregunta sobre agricultura canaria o cualquier otro tema relacionado, estaré encantado de ayudarte.",0.3333,0.7039,1.0000,5.0,5.0,5.0,5.0,False,5.0,1.0,2.0,3.0,False,
123,spanning,,,,¿Quién gestiona liquidaciones con PrecioLLM y cuánto cobra?,"Alicia Lancaster, asociada a PrecioLLM, cobra 27.000 €.",Alicia Lancaster | 27.000 | PrecioLLM,knowledge-base/empleados/Alicia Lancaster.md | knowledge-base/productos/Papallm.md | knowledge-base/productos/Frutallm.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/empleados/Alejandro Herrera.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/12_cadena_frio.md,"# Alicia Lancaster ## Resumen - **Fecha de nacimiento:** 14 de marzo de 1994 - **Puesto:** Gestora de Cuentas B2B / Administrativa de Liquidaciones - **Ubicación:** Tazacorte, La Palma (Islas Canarias) - **Salario actual:** 27.000 € - **Met || ento del módulo de seguros agrarios paramétricos en colaboración con Agroseguro, evaluando la pérdida de rendimiento económico por inclemencias meteorológicas. - **Q2 2027:** introducción de herramientas avanzadas de modelización del riesgo || ento del módulo de seguros agrarios paramétricos en colaboración con Agroseguro, evaluando la pérdida de rendimiento económico por inclemencias meteorológicas. - **Q2 2027:** introducción de herramientas avanzadas de modelización del riesgo",Alicia Lancaster es la persona que gestiona liquidaciones con PrecioLLM. Su salario actual es de 27.000 €.,"Lo siento, pero no tengo información específica sobre el precio de los servicios de Liquidación con PrecioLLM o quién gestiona estas liquidaciones. Mi conocimiento se basa en datos hasta la fecha del 01 de marzo de 2023 y puede haber cambios o actualizaciones posteriores que no estoy al tanto.

Si necesitas información precisa y actualizada sobre Liquidación con PrecioLLM, te recomendaría contactar directamente a AgroLLM o consultar su sitio web oficial para obtener más detalles sobre sus servicios y precios.",1.0000,1.4078,1.0000,4.0,3.0,5.0,2.0,False,2.0,3.0,4.0,5.0,False,
124,spanning,,,,¿Qué productor de Tazacorte usa FitoLLM y cuántas hectáreas tiene?,"Jose Arcadio Lorenzo, en Tazacorte y Todoque, cultiva 3,8 ha y usa FitoLLM.","Jose Arcadio | 3,8 | FitoLLM",knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/03_posei_medidas.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/empleados/Jose Arcadio.md | knowledge-base/asesor-canarias/03_posei_medidas.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/compañia/carreras.md,"a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || de 12 de marzo de 1987). - «¿Qué ayuda me corresponde?»: identificar medida POSEI (I vegetal, II plátano IGP, III animal) y la convocatoria del año. El pago suele ir por OPP o sede electrónica. - «¿Cómo lo apunto?»: REAC (registro de la exp || # POSEI: medidas y acciones que usa el agricultor Fuente: portal de la Viceconsejería de Sector Primario y convocatorias de la sede electrónica. Campaña de referencia: 2026. Las cuantías unitarias salen del texto consolidado y de cada orden","Jose Arcadio Lorenzo, socio agricultor activo, utiliza FitoLLM y tiene 3.8 hectáreas de superficie total cultivada repartida en 3 parcelas.",Lo siento pero no tengo información sobre el uso de FitoLLM por un productor específico en Tazacorte.,0.2000,0.5446,1.0000,2.0,3.0,4.0,5.0,True,5.0,1.0,2.0,3.0,False,
125,spanning,,,,¿Qué plan de PoseiLLM cuesta lo mismo que el plan Cooperativa Local de PrecioLLM?,Ambos planes de entrada cuestan 6.000 € al mes.,6.000,knowledge-base/productos/Papallm.md | knowledge-base/productos/Frutallm.md | knowledge-base/asesor-canarias/06_filoxera.md | knowledge-base/productos/Papallm.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/productos/Frutallm.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/productos/Preciollm.md,"ado de imágenes/tablas, API de integración con sistemas ERP de almacén y analítica predictiva. - **Plan Gran Distribución / Corporativo:** precio personalizado bajo cotización para cadenas de supermercados, grandes comercializadoras mayoris || ado de imágenes/tablas, API de integración con sistemas ERP de almacén y analítica predictiva. - **Plan Gran Distribución / Corporativo:** precio personalizado bajo cotización para cadenas de supermercados, grandes comercializadoras mayoris || ún la guía autonómica. 3. Si hay sospecha: **no arrancar por su cuenta todo el pago** ni repartir madera. Avisar a Sanidad Vegetal y a la Agencia de Extensión Agraria. El plan de contingencia marca muestreo, acotado y medidas. 4. En vendimi",No consta.,"Lo siento, pero no tengo información sobre los planes ""PoseiLLM"" y ""Cooperativa Local de PrecioLLM"". No puedo proporcionar una respuesta con certeza a esta pregunta. ¿Puedo ayudarte con algo más relacionado con la agricultura canaria o con otro tema?",0.2500,0.4307,1.0000,5.0,4.0,3.0,2.0,False,1.0,1.0,1.0,1.0,False,
126,spanning,,,,¿Qué medida POSEI debe cumplir Jose Arcadio como productor de plátano IGP?,Como productor de plátano IGP encaja en la Medida II.,Medida II | plátano,knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/asesor-canarias/07_mal_de_panama.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/cultivos/platanera.md,"# Preguntas frecuentes del agricultor canario Preguntas reales y la respuesta corta que el asistente debe ampliar con el capítulo citado. Si el contexto no trae la cifra, dilo. ## Ayudas **¿Qué POSEI me toca si tengo plátanos?** Medida II,  || a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || de 12 de marzo de 1987). - «¿Qué ayuda me corresponde?»: identificar medida POSEI (I vegetal, II plátano IGP, III animal) y la convocatoria del año. El pago suele ir por OPP o sede electrónica. - «¿Cómo lo apunto?»: REAC (registro de la exp","Jose Arcadio debe cumplir con Medida II del POSEI, que es la ayuda por producción de plátanos IGP.","Lo siento, pero no tengo información específica sobre una persona llamada ""Jose Arcadio"" o su producción de plátano IGP (Indicador Geográfico Protegido). La POSEI es un sistema de certificación para productos de origen canario, y si Jose Arcadio está relacionado con la producción de plátanos en Canarias, podría estar sujeto a las normas y regulaciones establecidas por la POSEI.

Sin embargo, puedo decirte que los productores de plátano IGP en Canarias deben cumplir con ciertas medidas para obtener y mantener esta certificación. Estas medidas pueden incluir:

* La producción de plátanos según las normas establecidas por la POSEI
* La utilización de prácticas agrícolas sostenibles y respetuosas con el medio ambiente
* La garantía de que los plátanos sean producidos en Canarias y cumplan con ciertos criterios de calidad
* La presentación de informes y declaraciones sobre la producción y la calidad de los plátanos

Es importante tener en cuenta que las medidas específicas pueden variar dependiendo de las normas y regulaciones establecidas por la POSEI. Si Jose Arcadio está relacionado con la producción de plátanos IGP, te recomendaría contactar directamente con la POSEI o con una organización de productores agrícolas en Canarias para obtener más información sobre las medidas específicas que debe cumplir.",1.0000,1.2263,1.0000,3.0,2.0,5.0,4.0,False,2.0,3.0,4.0,5.0,False,
127,spanning,,,,¿Qué riesgo sanitario puede hacer incumplir el 70 % de referencia del plátano?,Una finca diezmada por Fusarium puede dejar de cumplir el 70 % de la cantidad de referencia de la Medida II.,Fusarium | 70,knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/asesor-canarias/07_mal_de_panama.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/asesor-canarias/cultivos/platanera.md | knowledge-base/asesor-canarias/04_sanidad_tercer_pais.md | knowledge-base/asesor-canarias/03_posei_medidas.md | knowledge-base/asesor-canarias/cultivos/citricos.md,"# Preguntas frecuentes del agricultor canario Preguntas reales y la respuesta corta que el asistente debe ampliar con el capítulo citado. Si el contexto no trae la cifra, dilo. ## Ayudas **¿Qué POSEI me toca si tengo plátanos?** Medida II,  || *. - Prohibida tierra adherida a vegetales. Portal: https://www.gobiernodecanarias.org/agricultura/temas/sanidad_vegetal/maldepanama/ ## Bioseguridad en finca (vale para RST4 y para excluir RT4) - No aceptar hijuelos, cormos ni plantas de o || # Laboratorio de sanidad vegetal y residuos Cuando el chat no puede cerrar un diagnóstico, la muestra oficial importa más que otra receta. ## Laboratorio de Sanidad Vegetal (diagnóstico de plagas) Ubicación: carretera del Boquerón s/n, depe","El 70% de referencia del plátano puede hacer incumplir la Medida II (plátano IGP) si no se cumple con la ayuda por producción, GIP (trips, cochinilla, mosca blanca, nematodos), mal de Panamá (raza subtropical 4 presente; raza tropical 4 de cuarentena), riego y taponamiento de goteros, viento/deshoje, y cadena de frío.","No tengo información específica sobre un ""70% de referencia"" del plátano. Sin embargo, puedo decirte que la calidad y composición nutricional del plátano pueden variar dependiendo de factores como la variedad, el clima, el suelo y la gestión agrícola.

En general, los plátanos son una buena fuente de nutrientes, incluyendo potasio, vitamina C, fibra y antioxidantes. Sin embargo, si se producen en condiciones no óptimas o se manipulan incorrectamente, pueden generar riesgos sanitarios.

Algunos posibles riesgos sanitarios asociados con el consumo de plátanos de baja calidad podrían incluir:

* Contaminación por patógenos como Salmonella o E. coli, especialmente si los plátanos no se han almacenado ni manipulado correctamente.
* Alergias o intolerancias a ciertos compuestos presentes en los plátanos, como la fructosa o el potasio.
* Riesgo de intoxicación por consumo excesivo de oxálatos, que pueden ser presentes en ciertas variedades de plátano.

Es importante destacar que estos riesgos pueden minimizarse mediante prácticas agrícolas y de manejo adecuadas, como la rotación de cultivos, el uso de técnicas de control de plagas y enfermedades, y la manipulación y almacenamiento correctos de los plátanos.

Si tienes alguna pregunta específica sobre la calidad o seguridad de los plátanos, te recomiendo consultar fuentes confiables como la Organización Mundial de la Salud (OMS) o la Agencia Española de Seguridad Alimentaria y Nutrición (AESAN).",0.7500,1.0000,1.0000,4.0,3.0,5.0,2.0,True,2.0,1.0,3.0,4.0,True,
128,spanning,,,,¿Qué acción POSEI aplica a la vid DOP y qué plaga de cuarentena la amenaza?,La Acción I.3 mantiene vides DOP; la filoxera es plaga de cuarentena que no se trata como un oídio.,I.3 | filoxera,knowledge-base/asesor-canarias/06_filoxera.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/cultivos/vid.md | knowledge-base/asesor-canarias/08_vigilancia_cuarentena.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/asesor-canarias/04_sanidad_tercer_pais.md | knowledge-base/asesor-canarias/cultivos/platanera.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md,"# Filoxera de la vid en Canarias Organismo: *Daktulosphaira vitifoliae* (Fitch). Es una de las plagas de cuarentena más graves para la viña canaria (pie franco tradicional, DOP). ## Marco legal La Orden de 12 de marzo de 1987 prohíbe la int || de 12 de marzo de 1987). - «¿Qué ayuda me corresponde?»: identificar medida POSEI (I vegetal, II plátano IGP, III animal) y la convocatoria del año. El pago suele ir por OPP o sede electrónica. - «¿Cómo lo apunto?»: REAC (registro de la exp || # Dossier de asesoría: Vid (uva de mesa y vinificación) ## Qué necesita el agricultor Viña DOP canaria. POSEI I.3 (mantenimiento por hectárea), I.6 (transformación y embotellado) e I.7 (comercialización exterior). Filoxera: planes de contin","La ayuda POSEI que aplica a la vid DOP es I.3 (mantenimiento por hectárea) e I.6/I.7 (bodega). La plaga de cuarentena que la amenaza es la filoxera, específicamente *Daktulosphaira vitifoliae*.","No tengo información sobre una acción específica llamada ""POSEI"" que se aplique a la vid DOP. Sin embargo, puedo decirte que la producción de vino DOP (Denominación de Origen Protegida) en Canarias es regulada por la Ley 4/1997, de 11 de junio, sobre la Denominación de Origen para Vinos y otros productos vitivinícolas.

En cuanto a las plagas de cuarentena que amenazan la producción de vid DOP, algunas de las plagas más comunes son:

* La ""plaga roja"" (Phylloxera vastatrix), una plaga de cuarentena que afecta a varias especies de árboles y plantas, incluyendo la vid.
* El ""mosco del vino"" (Phylloxera vitifolia), otra plaga de cuarentena que se encuentra en Canarias y puede causar daños significativos a las viñas.

Es posible que la acción ""POSEI"" se refiera a una medida específica para controlar alguna de estas plagas, pero no tengo información suficiente para confirmarlo.",0.6667,0.9197,1.0000,5.0,5.0,5.0,5.0,False,4.0,3.0,2.0,4.0,False,
129,spanning,,,,¿Quién recertificó fincas tras la ceniza y en qué isla trabaja?,"Alejandro Castro, en Los Llanos de Aridane (La Palma), lideró la recertificación tras la ceniza volcánica.",Alejandro Castro | La Palma,knowledge-base/asesor-canarias/07_mal_de_panama.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/asesor-canarias/04_sanidad_tercer_pais.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/06_filoxera.md,"*. - Prohibida tierra adherida a vegetales. Portal: https://www.gobiernodecanarias.org/agricultura/temas/sanidad_vegetal/maldepanama/ ## Bioseguridad en finca (vale para RST4 y para excluir RT4) - No aceptar hijuelos, cormos ni plantas de o || lo / raíces si se sospecha nematodo o Fusarium: seguir la ficha oficial, no un puñado suelto en un saco usado. ## Laboratorio de residuos de productos fitosanitarios Polígono de Arinaga, calle Los Cactus nº 68, Agüimes (Gran Canaria), en el ||  los requisitos del país de destino (declaración adicional al certificado). El agricultor o la OPP no improvisan el certificado: lo tramita la inspección fronteriza con esa declaración. ## Competencia y vigilancia La Ley 43/2002 de sanidad ","Alejandro Castro, Ingeniero Agrónomo y Director Técnico de Campo, lideró con éxito la recertificación de las fincas de los socios tras las complicaciones derivadas de la ceniza volcánica en la isla de La Palma.","No tengo información específica sobre una persona que haya trabajado en recertificar fincas tras la ceniza en alguna isla canaria. Sin embargo, puedo decirte que las islas Canarias han sido afectadas por erupciones volcánicas y otros desastres naturales a lo largo de su historia.

Una posible referencia podría ser el trabajo del Instituto Volcanológico y Geotécnico de Canarias (IVG), que es la autoridad responsable de monitorear y estudiar los volcanes de las islas Canarias. El IVG ha trabajado en la restauración y recertificación de fincas afectadas por erupciones volcánicas, como la ceniza y otros daños causados por el volcánico.

Sin embargo, no tengo información específica sobre una persona que haya liderado este trabajo. Si tienes más contexto o detalles, puedo intentar ayudarte a encontrar la respuesta que buscas.",0.1429,0.4088,1.0000,5.0,4.0,5.0,5.0,False,5.0,4.0,3.0,2.0,False,
130,spanning,,,,¿Qué porcentaje de Extra tuvo Jose Arcadio el año que entregó 142.500 kg?,En 2023 entregó 142.500 kg con un 75% Extra.,75% | 2023,knowledge-base/asesor-canarias/cultivos/tomate.md | knowledge-base/empleados/Jose Arcadio.md | knowledge-base/asesor-canarias/cultivos/berenjena.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/cultivos/berenjena.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/cultivos/lechuga.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md,"teriormente GLIOCADIUM CATENULATUM) CEPA J1446, (3 x 10E8 ufc/g) 230 g/kg [WP] P/P. Dosis 0.5–0.0 %. Plazo de seguridad: NP. - **PRETIL** (n.º ES-01347): PIRIMETANIL 40% [SC] P/V. Dosis 2.0 l/ha. Plazo de seguridad: 3. - **PROBLAD** (n.º ES || # Jose Arcadio Lorenzo ## Resumen - **Fecha de nacimiento:** 8 de mayo de 1781 - **Condición:** Socio Agricultor Activo - **Ubicación de las explotaciones:** Tazacorte y Todoque, La Palma (Islas Canarias) - **Superficie total cultivada:** 3 || N CULTIVO PROTEGIDO. Caldo: Cultivo protegido: 2000-6000 l/ha Cultivo al aire libre: 1000-10000 l/ha.. ### Nematodos de los nódulos, Meloidogyne spp. - **ABAMAX** (n.º ES-01439): ABAMECTINA 2,5 % [SC] P/V. Dosis 4.0 l/ha. Plazo de seguridad",75%,"No tengo información sobre un personaje llamado ""Jose Arcadio"" o su producción de extra en Canarias. Es posible que sea un personaje ficticio o no tenga relación con la agricultura canaria. Si tienes más contexto o detalles, estaré encantado de ayudarte a encontrar la respuesta.",0.5000,0.7737,1.0000,1.0,1.0,1.0,1.0,False,5.0,1.0,1.0,1.0,True,
131,spanning,,,,¿Qué producto de 12.000 €/mes procesa boletines de Mercatenerife?,El plan Federación Agraria de PrecioLLM (12.000 €/mes) añade procesamiento avanzado de esos boletines.,PrecioLLM | 12.000 | Federación,knowledge-base/productos/Preciollm.md | knowledge-base/productos/Preciollm.md | knowledge-base/productos/Papallm.md | knowledge-base/productos/Papallm.md | knowledge-base/productos/Frutallm.md | knowledge-base/productos/Frutallm.md | knowledge-base/productos/Poseillm.md | knowledge-base/empleados/Alejandro Castro.md,"# PrecioLLM ## Resumen de la plataforma PrecioLLM es la plataforma de análisis económico y gestión de mercados de nivel empresarial de AgroLLM, diseñada para revolucionar la forma en que las cooperativas, organizaciones de productores (OPFH || ra cooperativas agrícolas regionales u Oficinas de Extensión Agraria de ámbito insular que requieran el procesamiento de boletines básicos, gestión de costes para hasta 200 socios y acceso a la interfaz web estándar con citación automática. || # PrecioLLM ## Resumen de la plataforma **PrecioLLM** es la plataforma de análisis económico y gestión de mercados de nivel empresarial de AgroLLM, diseñada para revolucionar la forma en que las cooperativas, organizaciones de productores (",Plan Federación Agraria,"No tengo información específica sobre un producto que procese boletines de Mercatenerife por valor de 12.000 €/mes. Mi conocimiento se basa en datos disponibles hasta diciembre de 2023 y no tengo acceso a información actualizada o específica sobre este tema.

Si tienes más detalles o contexto sobre el producto que estás buscando, estaré encantado de tratar de ayudarte.",0.6667,1.0614,1.0000,4.0,5.0,5.0,5.0,False,2.0,3.0,1.0,2.0,False,
132,spanning,,,,¿Qué empleado de Gáldar redujo mermas un 8% y con qué módulo se asocia?,Alejandro Herrera (Gáldar) redujo mermas un 8%; su módulo asociado es PrecioLLM.,Alejandro Herrera | PrecioLLM,knowledge-base/empleados/Alejandro Herrera.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/productos/Preciollm.md | knowledge-base/empleados/Jose Arcadio.md | knowledge-base/asesor-canarias/07_mal_de_panama.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/productos/Poseillm.md,"# Alejandro Herrera ## Resumen - **Fecha de nacimiento:** 11 de noviembre de 1988 - **Puesto:** Responsable de Control de Calidad y Jefe de Empaquetado - **Ubicación:** Gáldar, Gran Canaria (Islas Canarias) - **Salario actual:** 29.500 € -  || tados de madurez. - Mango: mosca de la fruta y antracnosis; inspección y, si hay, tratamiento postcosecha **solo** si está autorizado. - Papaya: daño mecánico y frío; invernadero no exime de cadena corta hasta el mercado local. ## Papa y to || mico del conjunto de sus socios: tasas de liquidación semanales, volúmenes comercializados por categorías de calidad, mermas logísticas durante el transporte marítimo o terrestre y concentraciones de oferta por zonas geográficas. ### 8. Por","Alejandro Herrera, empleado de Gáldar, redujo mermas un 8% mediante la calibración estricta de las cámaras de maduración intermedia y corte óptimo. Se asocia con el módulo PrecioLLM.","No tengo información específica sobre un empleado de Gáldar que haya reducido mermas en un 8%. Sin embargo, puedo decirte que Gáldar es una localidad en la isla de Gran Canaria, Canarias. 

Si estás buscando información sobre un programa o iniciativa específica relacionada con la reducción de gastos o eficiencia energética en la isla de Gran Canaria, podría ser útil buscar fuentes oficiales locales o organizaciones que trabajen en este ámbito.",1.0000,1.2263,1.0000,5.0,4.0,5.0,5.0,False,4.0,3.0,2.0,5.0,False,
